method,parent_id,parent_smiles,product_smiles,transform,nearest_original_id,nearest_original_smiles,max_tanimoto_to_any_original,similarity_to_assigned_parent,similarity_bucket
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1cc(C)n(-c2ccc3nc4c(c(Cl)c3c2)CCCC4)c1C,global_brics_pool_build,CHEMBL5267683,O=C(NCCc1ccc(Cl)cc1)c1ccc2nc3c(c(Cl)c2c1)CCCC3,0.2903,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1cc(C)n(-c2cccc(Br)n2)c1C,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2667,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1cc(C)n(-c2ccccc2)c1C,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2828,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1cc(C)n(CCC(=O)O)c1C,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2941,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1cc(C)n([C@@H]2CCNC[C@@H]2C)c1C,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.4124,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1cc(C)n([C@@H]2SC[C@@H]3NC(=O)N[C@@H]32)c1C,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.3113,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1cc(Cl)cc(C)c1N1C(=O)C2C(C1=O)C2(C)C,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.413,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1cc(Cl)cc(C)c1N1CCC(O)CC1,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.3299,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1cc(Cl)cc(C)c1N1CCCC1,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.3191,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1cc(Cl)cc(C)c1N1CCCCC1,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.3158,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1cc(Cl)cc(C)c1[C@@H]1CCNC[C@@H]1C,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.4348,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1cc(Cl)cc(C)c1[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.3077,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1cc2nccc(-c3ccc(Br)cc3)c2s1,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.3043,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1cc2nccc(-c3ccc(C#N)cc3)c2s1,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2947,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1cc2nccc(-c3ccc(Cl)c(Cl)c3)c2s1,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.3068,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1cc2nccc(-c3ccc(Cl)cc3)c2s1,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.3,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1cc2nccc(-c3ccc(F)cc3)c2s1,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2903,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1cc2nccc(-c3ccc(O)cc3)c2s1,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2903,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1cc2nccc(-c3ccc4nc5c(c(Cl)c4c3)CCCC5)c2s1,global_brics_pool_build,CHEMBL5267683,O=C(NCCc1ccc(Cl)cc1)c1ccc2nc3c(c(Cl)c2c1)CCCC3,0.3214,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1cc2nccc(-c3cccc(Br)n3)c2s1,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2857,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1cc2nccc(-c3ccccc3)c2s1,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2935,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1cc2nccc(CCC(=O)O)c2s1,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2929,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1cc2nccc(N3C(=O)C4C(C3=O)C4(C)C)c2s1,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.4239,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1cc2nccc(N3CCC(O)CC3)c2s1,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.3265,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1cc2nccc(N3CCCC3)c2s1,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.3158,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1cc2nccc(N3CCCCC3)c2s1,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.3125,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1cc2nccc([C@@H]3CCNC[C@@H]3C)c2s1,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.4149,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1cc2nccc([C@@H]3SC[C@@H]4NC(=O)N[C@@H]43)c2s1,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.3048,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1ccc(Br)cc1,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.3111,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1ccc(C#N)cc1,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.3011,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1ccc(Cl)c(Cl)c1,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.314,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1ccc(Cl)cc1,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.3068,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1ccc(F)cc1,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2967,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1ccc(O)cc1,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2967,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1ccc(S(=O)(=O)N2CCC(O)CC2)cn1,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.3048,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1ccc(S(=O)(=O)N2CCCC2)cn1,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2941,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1ccc(S(=O)(=O)N2CCCCC2)cn1,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2913,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1ccc2nc3c(c(Cl)c2c1)CCCC3,global_brics_pool_build,CHEMBL5267683,O=C(NCCc1ccc(Cl)cc1)c1ccc2nc3c(c(Cl)c2c1)CCCC3,0.3293,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1cccc(Br)n1,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2917,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1ccccc1,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.3,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1ccccc1-c1ccc(Br)cc1,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2947,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1ccccc1-c1ccc(C#N)cc1,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2857,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1ccccc1-c1ccc(Cl)c(Cl)c1,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2967,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1ccccc1-c1ccc(Cl)cc1,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2903,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1ccccc1-c1ccc(F)cc1,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2812,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1ccccc1-c1ccc(O)cc1,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2812,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1ccccc1-c1ccc2nc3c(c(Cl)c2c1)CCCC3,global_brics_pool_build,CHEMBL5267683,O=C(NCCc1ccc(Cl)cc1)c1ccc2nc3c(c(Cl)c2c1)CCCC3,0.3103,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1ccccc1-c1cccc(Br)n1,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.28,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1ccccc1-c1ccccc1,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2903,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1ccccc1CCC(=O)O,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2871,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1ccccc1N1C(=O)C2C(C1=O)C2(C)C,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.4149,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1ccccc1N1CCC(O)CC1,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.32,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1ccccc1N1CCCC1,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.3093,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1ccccc1N1CCCCC1,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.3061,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1ccccc1[C@@H]1CCNC[C@@H]1C,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.4062,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1ccccc1[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2991,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1ccnc2cc(-c3ccc(Br)cc3)sc12,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.3077,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1ccnc2cc(-c3ccc(C#N)cc3)sc12,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2979,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.314,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1ccnc2cc(-c3ccc(Cl)cc3)sc12,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.3034,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1ccnc2cc(-c3ccc(F)cc3)sc12,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2935,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1ccnc2cc(-c3ccc(O)cc3)sc12,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2935,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1ccnc2cc(-c3ccc4nc5c(c(Cl)c4c3)CCCC5)sc12,global_brics_pool_build,CHEMBL5267683,O=C(NCCc1ccc(Cl)cc1)c1ccc2nc3c(c(Cl)c2c1)CCCC3,0.3293,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1ccnc2cc(-c3cccc(Br)n3)sc12,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2857,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1ccnc2cc(-c3ccccc3)sc12,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2967,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1ccnc2cc(CCC(=O)O)sc12,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.3333,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1ccnc2cc(N3C(=O)C4C(C3=O)C4(C)C)sc12,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.4086,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1ccnc2cc(N3CCC(O)CC3)sc12,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.3131,,low
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1ccnc2cc(N3CCCC3)sc12,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.3021,,low
