method,parent_id,parent_smiles,product_smiles,transform
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c(C)n1-c1ccccc1-c1ccc2nc3c(c(Cl)c2c1)CCCC3,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c(C)n1-c1ccccc1-c1cccc(Br)n1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c(C)n1-c1ccccc1-c1ccccc1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c(C)n1-c1ccccc1CCC(=O)O,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c(C)n1-c1ccccc1N1C(=O)C2C(C1=O)C2(C)C,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c(C)n1-c1ccccc1N1CCC(O)CC1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c(C)n1-c1ccccc1N1CCCC1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c(C)n1-c1ccccc1N1CCCCC1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c(C)n1-c1ccccc1[C@@H]1CCNC[C@@H]1C,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c(C)n1-c1ccccc1[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c(C)n1-c1ccnc2cc(-c3ccc(Br)cc3)sc12,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c(C)n1-c1ccnc2cc(-c3ccc(C#N)cc3)sc12,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c(C)n1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c(C)n1-c1ccnc2cc(-c3ccc(Cl)cc3)sc12,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c(C)n1-c1ccnc2cc(-c3ccc(F)cc3)sc12,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c(C)n1-c1ccnc2cc(-c3ccc(O)cc3)sc12,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c(C)n1-c1ccnc2cc(-c3ccc4nc5c(c(Cl)c4c3)CCCC5)sc12,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c(C)n1-c1ccnc2cc(-c3cccc(Br)n3)sc12,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c(C)n1-c1ccnc2cc(-c3ccccc3)sc12,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c(C)n1-c1ccnc2cc(CCC(=O)O)sc12,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c(C)n1-c1ccnc2cc(N3C(=O)C4C(C3=O)C4(C)C)sc12,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c(C)n1-c1ccnc2cc(N3CCC(O)CC3)sc12,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c(C)n1-c1ccnc2cc(N3CCCC3)sc12,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c(C)n1-c1ccnc2cc(N3CCCCC3)sc12,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c(C)n1-c1ccnc2cc([C@@H]3CCNC[C@@H]3C)sc12,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c(C)n1-c1ccnc2cc([C@@H]3SC[C@@H]4NC(=O)N[C@@H]43)sc12,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c(C)n1-c1nc2c(Cl)cccc2c(=O)n1-c1ccc(Br)cc1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c(C)n1-c1nc2c(Cl)cccc2c(=O)n1-c1ccc(C#N)cc1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c(C)n1-c1nc2c(Cl)cccc2c(=O)n1-c1ccc(Cl)c(Cl)c1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c(C)n1-c1nc2c(Cl)cccc2c(=O)n1-c1ccc(Cl)cc1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c(C)n1-c1nc2c(Cl)cccc2c(=O)n1-c1ccc(F)cc1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c(C)n1-c1nc2c(Cl)cccc2c(=O)n1-c1ccc(O)cc1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c(C)n1-c1nc2c(Cl)cccc2c(=O)n1-c1ccc2nc3c(c(Cl)c2c1)CCCC3,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c(C)n1-c1nc2c(Cl)cccc2c(=O)n1-c1cccc(Br)n1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c(C)n1-c1nc2c(Cl)cccc2c(=O)n1-c1ccccc1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c(C)n1-c1nc2c(Cl)cccc2c(=O)n1CCC(=O)O,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c(C)n1-c1nc2c(Cl)cccc2c(=O)n1[C@@H]1CCNC[C@@H]1C,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c(C)n1-c1nc2c(Cl)cccc2c(=O)n1[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c(C)n1CCC(=O)O,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c(C)n1[C@@H]1CCNC[C@@H]1C,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c(C)n1[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-c2nc3c(Cl)cccc3c(=O)n2-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c(C)n1-c1ccc(Br)cc1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-c2nc3c(Cl)cccc3c(=O)n2-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c(C)n1-c1ccc(C#N)cc1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-c2nc3c(Cl)cccc3c(=O)n2-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c(C)n1-c1ccc(Cl)c(Cl)c1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-c2nc3c(Cl)cccc3c(=O)n2-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c(C)n1-c1ccc(Cl)cc1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-c2nc3c(Cl)cccc3c(=O)n2-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c(C)n1-c1ccc(F)cc1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-c2nc3c(Cl)cccc3c(=O)n2-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c(C)n1-c1ccc(O)cc1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-c2nc3c(Cl)cccc3c(=O)n2-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c(C)n1-c1ccc2nc3c(c(Cl)c2c1)CCCC3,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-c2nc3c(Cl)cccc3c(=O)n2-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c(C)n1-c1cccc(Br)n1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-c2nc3c(Cl)cccc3c(=O)n2-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c(C)n1-c1ccccc1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-c2nc3c(Cl)cccc3c(=O)n2-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c(C)n1CCC(=O)O,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-c2nc3c(Cl)cccc3c(=O)n2-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c(C)n1[C@@H]1CCNC[C@@H]1C,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-c2nc3c(Cl)cccc3c(=O)n2-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c(C)n1[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-n2c(-c3ccnc4cc(-c5ccc(Cl)c(Cl)c5)sc34)nc3c(Cl)cccc3c2=O)c(C)n1-c1ccc(Br)cc1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-n2c(-c3ccnc4cc(-c5ccc(Cl)c(Cl)c5)sc34)nc3c(Cl)cccc3c2=O)c(C)n1-c1ccc(C#N)cc1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-n2c(-c3ccnc4cc(-c5ccc(Cl)c(Cl)c5)sc34)nc3c(Cl)cccc3c2=O)c(C)n1-c1ccc(Cl)c(Cl)c1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-n2c(-c3ccnc4cc(-c5ccc(Cl)c(Cl)c5)sc34)nc3c(Cl)cccc3c2=O)c(C)n1-c1ccc(Cl)cc1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-n2c(-c3ccnc4cc(-c5ccc(Cl)c(Cl)c5)sc34)nc3c(Cl)cccc3c2=O)c(C)n1-c1ccc(F)cc1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-n2c(-c3ccnc4cc(-c5ccc(Cl)c(Cl)c5)sc34)nc3c(Cl)cccc3c2=O)c(C)n1-c1ccc(O)cc1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-n2c(-c3ccnc4cc(-c5ccc(Cl)c(Cl)c5)sc34)nc3c(Cl)cccc3c2=O)c(C)n1-c1ccc2nc3c(c(Cl)c2c1)CCCC3,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-n2c(-c3ccnc4cc(-c5ccc(Cl)c(Cl)c5)sc34)nc3c(Cl)cccc3c2=O)c(C)n1-c1cccc(Br)n1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-n2c(-c3ccnc4cc(-c5ccc(Cl)c(Cl)c5)sc34)nc3c(Cl)cccc3c2=O)c(C)n1-c1ccccc1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-n2c(-c3ccnc4cc(-c5ccc(Cl)c(Cl)c5)sc34)nc3c(Cl)cccc3c2=O)c(C)n1CCC(=O)O,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-n2c(-c3ccnc4cc(-c5ccc(Cl)c(Cl)c5)sc34)nc3c(Cl)cccc3c2=O)c(C)n1[C@@H]1CCNC[C@@H]1C,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-n2c(-c3ccnc4cc(-c5ccc(Cl)c(Cl)c5)sc34)nc3c(Cl)cccc3c2=O)c(C)n1[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-n2c(C)cc(-c3ccnc4cc(-c5ccc(Cl)c(Cl)c5)sc34)c2C)c(C)n1-c1ccc(Cl)cc1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-n2c(C)cc(-c3ccnc4cc(-c5ccc(Cl)c(Cl)c5)sc34)c2C)c(C)n1-c1ccc(F)cc1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(-n2c(C)cc(-c3ccnc4cc(-c5ccc(Cl)c(Cl)c5)sc34)c2C)c(C)n1CCC(=O)O,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(C2CCN(c3ccnc4cc(-c5ccc(Cl)c(Cl)c5)sc34)CC2)c(C)n1-c1ccc(Br)cc1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(C2CCN(c3ccnc4cc(-c5ccc(Cl)c(Cl)c5)sc34)CC2)c(C)n1-c1ccc(C#N)cc1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(C2CCN(c3ccnc4cc(-c5ccc(Cl)c(Cl)c5)sc34)CC2)c(C)n1-c1ccc(Cl)c(Cl)c1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(C2CCN(c3ccnc4cc(-c5ccc(Cl)c(Cl)c5)sc34)CC2)c(C)n1-c1ccc(Cl)cc1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(C2CCN(c3ccnc4cc(-c5ccc(Cl)c(Cl)c5)sc34)CC2)c(C)n1-c1ccc(F)cc1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(C2CCN(c3ccnc4cc(-c5ccc(Cl)c(Cl)c5)sc34)CC2)c(C)n1-c1ccc(O)cc1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(C2CCN(c3ccnc4cc(-c5ccc(Cl)c(Cl)c5)sc34)CC2)c(C)n1-c1ccc2nc3c(c(Cl)c2c1)CCCC3,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(C2CCN(c3ccnc4cc(-c5ccc(Cl)c(Cl)c5)sc34)CC2)c(C)n1-c1cccc(Br)n1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(C2CCN(c3ccnc4cc(-c5ccc(Cl)c(Cl)c5)sc34)CC2)c(C)n1-c1ccccc1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(C2CCN(c3ccnc4cc(-c5ccc(Cl)c(Cl)c5)sc34)CC2)c(C)n1CCC(=O)O,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(C2CCN(c3ccnc4cc(-c5ccc(Cl)c(Cl)c5)sc34)CC2)c(C)n1[C@@H]1CCNC[C@@H]1C,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(C2CCN(c3ccnc4cc(-c5ccc(Cl)c(Cl)c5)sc34)CC2)c(C)n1[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(CCC(=O)O)c(C)n1-c1cc2nccc(-c3ccnc4cc(-c5ccc(Cl)c(Cl)c5)sc34)c2s1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(CCC(=O)O)c(C)n1-c1nc2c(Cl)cccc2c(=O)n1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(CCC(=O)O)c(C)n1C1CCN(c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)CC1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2c(C)cc(Cl)cc2-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1ccc(Br)cc1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2c(C)cc(Cl)cc2-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1ccc(C#N)cc1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2c(C)cc(Cl)cc2-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1ccc(Cl)c(Cl)c1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2c(C)cc(Cl)cc2-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1ccc(Cl)cc1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2c(C)cc(Cl)cc2-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1ccc(F)cc1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2c(C)cc(Cl)cc2-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1ccc(O)cc1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2c(C)cc(Cl)cc2-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1ccc2nc3c(c(Cl)c2c1)CCCC3,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2c(C)cc(Cl)cc2-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1cccc(Br)n1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2c(C)cc(Cl)cc2-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1ccccc1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2c(C)cc(Cl)cc2-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1CCC(=O)O,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2c(C)cc(Cl)cc2N2C(=O)C3C(C2=O)C3(C)C)c1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2c(C)cc(Cl)cc2N2CCC(O)CC2)c1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2c(C)cc(Cl)cc2N2CCCC2)c1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2c(C)cc(Cl)cc2N2CCCCC2)c1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2c(C)cc(Cl)cc2[C@@H]2CCNC[C@@H]2C)c1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2c(C)cc(Cl)cc2[C@@H]2SC[C@@H]3NC(=O)N[C@@H]32)c1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2cc(C)n(-c3ccc(Br)cc3)c2C)c1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2cc(C)n(-c3ccc(C#N)cc3)c2C)c1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2cc(C)n(-c3ccc(Cl)c(Cl)c3)c2C)c1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2cc(C)n(-c3ccc(Cl)cc3)c2C)c1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2cc(C)n(-c3ccc(F)cc3)c2C)c1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2cc(C)n(-c3ccc(O)cc3)c2C)c1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2cc(C)n(-c3ccc4nc5c(c(Cl)c4c3)CCCC5)c2C)c1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2cc(C)n(-c3cccc(Br)n3)c2C)c1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2cc(C)n(-c3ccccc3)c2C)c1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2cc(C)n(CCC(=O)O)c2C)c1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2cc(C)n([C@@H]3CCNC[C@@H]3C)c2C)c1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2cc(C)n([C@@H]3SC[C@@H]4NC(=O)N[C@@H]43)c2C)c1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2cc(Cl)cc(C)c2-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1ccc(Br)cc1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2cc(Cl)cc(C)c2-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1ccc(C#N)cc1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2cc(Cl)cc(C)c2-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1ccc(Cl)c(Cl)c1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2cc(Cl)cc(C)c2-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1ccc(Cl)cc1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2cc(Cl)cc(C)c2-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1ccc(F)cc1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2cc(Cl)cc(C)c2-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1ccc(O)cc1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2cc(Cl)cc(C)c2-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1ccc2nc3c(c(Cl)c2c1)CCCC3,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2cc(Cl)cc(C)c2-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1cccc(Br)n1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2cc(Cl)cc(C)c2-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1-c1ccccc1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2cc(Cl)cc(C)c2-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)c1CCC(=O)O,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2cc(Cl)cc(C)c2N2C(=O)C3C(C2=O)C3(C)C)c1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2cc(Cl)cc(C)c2N2CCC(O)CC2)c1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Cc1cc(Cl)cc(-c2cc(Cl)cc(C)c2N2CCCC2)c1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build
