parent_id,parent_smiles,product_smiles,generation_depth,transform,max_tanimoto_to_any_original,nearest_original_id,nearest_original_smiles,mw,logp,tpsa,hbd,hba,rotb,rings,fsp3,formal_charge,qed,sa_score,alert_count,nearest_parent_pIC50,sim,sim_score,potency_score,qed_score,sa_norm,logp_score,tpsa_score,mw_score,composite_score
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,CNC(=O)CCc1nc2c(Cl)cccc2c(=O)n1CC(=O)NCc1ncccc1OC,2,rxn_acid_to_amide_methylamine,0.6667,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,443.89100000000025,1.4484999999999992,115.21000000000001,2,6,8,3,0.2857142857142857,0,0.5441259383969728,2.5245678945838286,0,5.1,0.6667,0.5834999999999998,0.9655172413793098,0.5441259383969728,0.8641622555953796,0.385681818181818,0.45072727272727253,0.8594647058823515,0.7104975262031009
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1ccccc1CNC(=O)Cn1c(CCC(=O)N2CCCCC2)nc2c(F)cccc2c1=O,2,rxn_acid_to_amide_piperidine,0.64,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,480.5400000000003,2.8057000000000007,93.53,1,5,8,4,0.38461538461538464,0,0.5352672079415535,2.3721417550970205,0,5.1,0.64,0.45000000000000007,0.9655172413793098,0.5352672079415535,0.8206119300277201,0.9974090909090905,0.8449090909090908,0.6438823529411747,0.708334568175264
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1cnccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(F)cccc2c1=O,2,heteroatom_CH_to_N,0.6667,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,414.3930000000001,1.272799999999999,123.41,2,6,8,3,0.25,0,0.5689409454504352,2.4714163404304976,0,5.1,0.6667,0.5834999999999998,0.9655172413793098,0.5689409454504352,0.8489760972658564,0.30581818181818154,0.3016363636363637,0.9670176470588241,0.7071125236504613
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1ccncc1CNC(=O)Cn1c(CCC(=O)O)nc2c(F)cccc2c1=O,2,heteroatom_CH_to_N,0.6667,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,414.3930000000001,1.272799999999999,123.41,2,6,8,3,0.25,0,0.5689409454504352,2.4569537030678603,0,5.1,0.6667,0.5834999999999998,0.9655172413793098,0.5689409454504352,0.8448439151622458,0.30581818181818154,0.3016363636363637,0.9670176470588241,0.7064926963349197
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1ncccc1CNC(=O)Cn1c(CCC(N)=O)nc2c(Cl)cccc2c1=O,2,bioisostere_acid_to_amide,0.6761,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,429.86400000000015,1.1877999999999995,129.20000000000002,2,6,8,3,0.25,0,0.5528836206654628,2.452737219551377,0,5.1,0.6761,0.6305000000000002,0.9655172413793098,0.5528836206654628,0.8436392055861077,0.2671818181818181,0.19636363636363607,0.9419764705882344,0.7064030115725208
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1cnccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cncc2c1=O,2,heteroatom_CH_to_N,0.6761,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,431.83600000000007,1.1820999999999995,136.3,2,7,8,3,0.2631578947368421,0,0.542187863941168,2.6627273294414877,0,5.1,0.6761,0.6305000000000002,0.9655172413793098,0.542187863941168,0.9036363798404251,0.264590909090909,0.06727272727272704,0.9303764705882349,0.7060993454567185
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,CC(C)Oc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,2,rxn_phenol_o_isopropyl,0.8438,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,457.9140000000002,3.170700000000001,110.52000000000001,2,5,9,3,0.30434782608695654,0,0.5102806292512996,2.3618429869940343,0,5.1,0.8438,0.531,0.9655172413793098,0.5102806292512996,0.8176694248554384,0.8314999999999995,0.5359999999999998,0.776976470588234,0.7060596734528147
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1ccccc1CNC(=O)Cn1c(CCC(=O)N2CCCC2)nc2c(Cl)cncc2c1=O,2,rxn_acid_to_amide_pyrrolidine,0.6533,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,483.9560000000003,2.3249000000000004,106.42000000000002,1,6,8,4,0.375,0,0.52671726830042,2.5152703866339614,0,5.1,0.6533,0.5165,0.9655172413793098,0.52671726830042,0.8615058247525604,0.7840454545454548,0.6105454545454543,0.6237882352941159,0.7059925949370468
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1ccncc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cncc2c1=O,2,heteroatom_CH_to_N,0.6761,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,431.83600000000007,1.1820999999999995,136.3,2,7,8,3,0.2631578947368421,0,0.542187863941168,2.6482646920788504,0,5.1,0.6761,0.6305000000000002,0.9655172413793098,0.542187863941168,0.8995041977368144,0.264590909090909,0.06727272727272704,0.9303764705882349,0.7054795181411768
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,CCNC(=O)CCc1nc2c(Cl)cccc2c(=O)n1CC(=O)NCc1cccnc1OC,2,rxn_acid_to_amide_ethylamine,0.6667,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,457.91800000000023,1.8385999999999996,115.21000000000001,2,6,9,3,0.3181818181818182,0,0.5062818897411693,2.470441742395936,0,5.1,0.6667,0.5834999999999998,0.9655172413793098,0.5062818897411693,0.8486976406845531,0.563,0.45072727272727253,0.7769529411764692,0.7053493450909313
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1cnccc1CNC(=O)Cn1c(CCC(=O)N2CCCCC2)nc2c(Cl)cccc2c1=O,2,rxn_acid_to_amide_piperidine,0.6494,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,497.9830000000003,2.715,106.41999999999999,1,6,8,4,0.4,0,0.5125804552266812,2.5587380627893275,0,5.1,0.6494,0.4969999999999999,0.9655172413793098,0.5125804552266812,0.8739251607969507,0.9613636363636364,0.6105454545454547,0.5412764705882336,0.7048934535845726
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1ccncc1CNC(=O)Cn1c(CCC(=O)N2CCCCC2)nc2c(Cl)cccc2c1=O,2,rxn_acid_to_amide_piperidine,0.6494,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,497.9830000000003,2.715,106.41999999999999,1,6,8,4,0.4,0,0.5125804552266812,2.5465894474047115,0,5.1,0.6494,0.4969999999999999,0.9655172413793098,0.5125804552266812,0.8704541278299176,0.9613636363636364,0.6105454545454547,0.5412764705882336,0.7043727986395176
CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,O=C(NCC(=O)N1CCCC1)c1ncc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,2,rxn_acid_to_amide_pyrrolidine,0.6349,CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,492.00100000000026,2.0505000000000004,112.57,1,6,6,4,0.45454545454545453,0,0.6613686901101985,2.5118091305045027,0,5.15,0.6349,0.4245000000000001,1.0,0.6613686901101985,0.8605168944298579,0.6593181818181821,0.4987272727272728,0.5764647058823514,0.7042017802079087
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,CNC(=O)CCc1nc2c(Cl)ccnc2c(=O)n1CC(=O)NCc1ccccc1OC,2,rxn_acid_to_amide_methylamine,0.662,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,443.89100000000025,1.4484999999999997,115.21,2,6,8,3,0.2857142857142857,0,0.5441259383969728,2.509956223496296,0,5.1,0.662,0.5600000000000002,0.9655172413793098,0.5441259383969728,0.8599874924275132,0.3856818181818181,0.45072727272727287,0.8594647058823515,0.7039963117279212
CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,CNC(=O)CNC(=O)c1ncc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,2,rxn_acid_to_amide_methylamine,0.6452,CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,451.9360000000002,1.1741,121.35999999999999,2,6,6,3,0.3684210526315789,0,0.6796043845433477,2.4827569997711585,0,5.15,0.6452,0.476,1.0,0.6796043845433477,0.8522162856489024,0.26095454545454555,0.33890909090909116,0.812141176470587,0.7033535603977161
CHEMBL5276142,Cc1cc(C(=O)CN2CCC(O)CC2)c(C)n1-c1ccc(C#N)cc1,Cc1cc(C(=O)CN2CCC(O)CC2)c(C)n1-c1ccc(C#N)nn1,2,heteroatom_CH_to_N,0.6667,CHEMBL5276142,Cc1cc(C(=O)CN2CCC(O)CC2)c(C)n1-c1ccc(C#N)cc1,339.39900000000006,1.3952200000000001,95.04,1,6,4,3,0.4444444444444444,0,0.846077114456643,2.662244422989829,0,4.67,0.6667,0.5834999999999998,0.6689655172413791,0.846077114456643,0.9034984065685226,0.36146363636363654,0.8174545454545453,0.5258764705882356,0.7030962958072726
CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,O=C(NCC(=O)N1CCCC1)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cn3)CC2)cn1,2,rxn_acid_to_amide_pyrrolidine,0.6308,CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,492.0010000000003,2.0505000000000004,112.57000000000001,1,6,6,4,0.45454545454545453,0,0.6613686901101985,2.526882289260641,0,5.15,0.6308,0.40400000000000014,1.0,0.6613686901101985,0.8648235112173259,0.6593181818181821,0.4987272727272726,0.5764647058823511,0.699722772726029
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Br)cnnc2c1=O,3,heteroatom_CH_to_N,0.6857,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,476.2870000000001,1.2911999999999997,136.3,2,7,8,3,0.2631578947368421,0,0.4966268233441895,2.683521285485442,0,5.1,0.6857,0.6784999999999999,0.9655172413793098,0.4966268233441895,0.9095775101386978,0.3141818181818181,0.06727272727272704,0.6688999999999994,0.6992840288071972
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,CNC(=O)CCc1nc2c(Cl)cccc2c(=O)n1CC(=O)NCc1ccccc1OC,1,rxn_acid_to_amide_methylamine,0.8571,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,442.90300000000025,2.0534999999999997,102.32000000000001,2,5,8,3,0.2727272727272727,0,0.5555476976193123,2.299622005989665,0,5.1,0.8571,0.46450000000000014,0.9655172413793098,0.5555476976193123,0.7998920017113329,0.6606818181818181,0.685090909090909,0.8652764705882339,0.699150110018438
CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,CNC(=O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cn3)CC2)cn1,2,rxn_acid_to_amide_methylamine,0.6406,CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,451.93600000000026,1.1741,121.36,2,6,6,3,0.3684210526315789,0,0.6796043845433474,2.4996245821887406,0,5.15,0.6406,0.45299999999999974,1.0,0.6796043845433474,0.8570355949110687,0.26095454545454555,0.33890909090909094,0.8121411764705867,0.698326456787041
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1ccccc1CNC(=O)Cn1c(CCC(=O)N2CCCCC2)nc2c(Cl)cncc2c1=O,2,rxn_acid_to_amide_piperidine,0.6447,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,497.98300000000035,2.7150000000000007,106.42000000000002,1,6,8,4,0.4,0,0.5125804552266812,2.5328429858662513,0,5.1,0.6447,0.47350000000000025,0.9655172413793098,0.5125804552266812,0.8665265673903575,0.9613636363636368,0.6105454545454543,0.5412764705882332,0.6979086645735836
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1cnccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Br)cccc2c1=O,2,heteroatom_CH_to_N,0.6667,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,475.2990000000001,1.8961999999999992,123.41,2,6,8,3,0.25,0,0.5102221348676661,2.521110845925003,0,5.1,0.6667,0.5834999999999998,0.9655172413793098,0.5102221348676661,0.8631745274071437,0.5891818181818179,0.3016363636363637,0.6747117647058818,0.6970514137556354
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1cccnc1CNC(=O)Cn1c(CCC(N)=O)nc2c(Cl)cccc2c1=O,2,bioisostere_acid_to_amide,0.6667,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,429.86400000000015,1.1877999999999995,129.20000000000002,2,6,8,3,0.25,0,0.5528836206654628,2.502355900870059,0,5.1,0.6667,0.5834999999999998,0.9655172413793098,0.5528836206654628,0.8578159716771597,0.2671818181818181,0.19636363636363607,0.9419764705882344,0.6967795264861784
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1ccncc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Br)cccc2c1=O,2,heteroatom_CH_to_N,0.6667,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,475.2990000000001,1.8961999999999992,123.41,2,6,8,3,0.25,0,0.5102221348676661,2.506648208562366,0,5.1,0.6667,0.5834999999999998,0.9655172413793098,0.5102221348676661,0.8590423453035331,0.5891818181818179,0.3016363636363637,0.6747117647058818,0.6964315864400937
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,CCNC(=O)CCc1nc2c(Cl)cccc2c(=O)n1CC(=O)NCc1ncccc1OC,2,rxn_acid_to_amide_ethylamine,0.6575,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,457.91800000000023,1.8385999999999991,115.21000000000001,2,6,9,3,0.3181818181818182,0,0.5062818897411693,2.5167525116267058,0,5.1,0.6575,0.5374999999999999,0.9655172413793098,0.5062818897411693,0.8619292890362016,0.5629999999999997,0.45072727272727253,0.7769529411764692,0.6958340923436785
CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,O=C(O)CNC(=O)c1ncc(S(=O)(=O)N2CCC(c3ccc(Br)cc3)CC2)cn1,2,heteroatom_CH_to_N,0.65,CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,483.34400000000016,1.6218000000000004,129.56,2,6,6,3,0.3333333333333333,0,0.6389136664509456,2.481035861692165,0,5.15,0.65,0.5000000000000001,1.0,0.6389136664509456,0.8517245319120472,0.4644545454545458,0.18981818181818177,0.6273882352941167,0.6946244612053385
CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,O=C(NCC(=O)N1CCCCC1)c1ncc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,2,rxn_acid_to_amide_piperidine,0.625,CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,506.0280000000003,2.4406000000000008,112.57,1,6,6,4,0.4782608695652174,0,0.6448635499671014,2.527864676879796,0,5.15,0.625,0.375,1.0,0.6448635499671014,0.8651041933942274,0.8366363636363641,0.4987272727272728,0.4939529411764688,0.6939541678795598
CHEMBL1410015,Cc1cc(C(=O)CN2CCCC2)c(C)n1-c1ccc(F)cc1,Cc1cc(C(=O)CN2CCCCC2)c(C)n1-c1ncc(F)cn1,3,ring_pyrrolidine_to_piperidine,0.6875,CHEMBL1493046,Cc1cc(C(=O)CN2CCCCC2)c(C)n1-c1ccc(F)cc1,316.38,2.691840000000001,51.02,0,4,4,3,0.47058823529411764,0,0.8139053146110499,2.4466301871750176,0,4.54,0.6875,0.6875,0.579310344827586,0.8139053146110499,0.8418943391928622,0.9508363636363641,0.3821818181818183,0.3904705882352941,0.6919422385107097
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1ccccc1CNC(=O)Cn1c(CCC(=O)N2CCCC2)nc2c(Br)cccc2c1=O,2,rxn_acid_to_amide_pyrrolidine,0.6486,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,527.4190000000002,3.0390000000000015,93.53,1,5,8,4,0.36,0,0.4864080830933528,2.392633431836181,0,5.1,0.6486,0.49299999999999977,0.9655172413793098,0.4864080830933528,0.8264666948103374,0.8913636363636356,0.8449090909090908,0.3681235294117635,0.6911007440192731
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1ccccc1CNC(=O)Cn1c(CCC(N)=O)nc2c(Cl)ccnc2c1=O,2,bioisostere_acid_to_amide,0.662,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,429.8640000000001,1.1878000000000002,129.2,2,6,8,3,0.25,0,0.5528836206654628,2.4872223843865413,0,5.1,0.662,0.5600000000000002,0.9655172413793098,0.5528836206654628,0.8534921098247261,0.2671818181818184,0.19636363636363652,0.9419764705882347,0.6902559472083135
CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,O=C(NCC(=O)N1CCCCC1)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cn3)CC2)cn1,2,rxn_acid_to_amide_piperidine,0.6212,CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,506.02800000000025,2.4406000000000008,112.57000000000001,1,6,6,4,0.4782608695652174,0,0.6448635499671014,2.542471655468219,0,5.15,0.6212,0.35599999999999987,1.0,0.6448635499671014,0.8692776158480626,0.8366363636363641,0.4987272727272726,0.49395294117646915,0.689830181247635
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,CCNC(=O)CCc1nc2c(Cl)ccnc2c(=O)n1CC(=O)NCc1ccccc1OC,2,rxn_acid_to_amide_ethylamine,0.6528,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,457.91800000000023,1.8385999999999991,115.21,2,6,9,3,0.3181818181818182,0,0.5062818897411693,2.502627896242089,0,5.1,0.6528,0.5140000000000002,0.9655172413793098,0.5062818897411693,0.8578936846405969,0.5629999999999997,0.45072727272727287,0.7769529411764692,0.6893537516843381
CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,O=C(NCC(=O)N1CCOCC1)c1ccc(S(=O)(=O)N2CCC(c3ccc(F)cc3)CC2)cn1,2,rxn_acid_to_amide_morpholine,0.6364,CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,490.5570000000003,1.3775999999999997,108.91,1,6,6,4,0.43478260869565216,0,0.6554457336794989,2.4106477062215887,0,5.15,0.6364,0.43199999999999983,1.0,0.6554457336794989,0.8316136303490254,0.35345454545454547,0.5652727272727274,0.58495882352941,0.6890154961010877
CHEMBL1410015,Cc1cc(C(=O)CN2CCCC2)c(C)n1-c1ccc(F)cc1,Cc1cc(C(=O)CN2CCCCC2)c(C)n1-c1cnc(F)nc1,3,ring_pyrrolidine_to_piperidine,0.7083,CHEMBL1493046,Cc1cc(C(=O)CN2CCCCC2)c(C)n1-c1ccc(F)cc1,316.38,2.691840000000001,51.02,0,4,4,3,0.47058823529411764,0,0.6426818655659535,2.537343796642473,0,4.54,0.7083,0.7915000000000002,0.579310344827586,0.6426818655659535,0.8678125133264207,0.9508363636363641,0.3821818181818183,0.3904705882352941,0.6875852748217243
CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,CCNC(=O)CNC(=O)c1ncc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,2,rxn_acid_to_amide_ethylamine,0.6349,CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,465.96300000000025,1.5641999999999998,121.35999999999999,2,6,7,3,0.4,0,0.6396401824414055,2.4792336770771985,0,5.15,0.6349,0.4245000000000001,1.0,0.6396401824414055,0.8512096220220567,0.43827272727272726,0.33890909090909116,0.7296294117647044,0.6870750412889158
25191039,Cc1c(C)c(-c2ccc(O)cc2)c(O)c(O)c1-c1ccc(O)cc1,COc1c(O)c(-c2ccc(O)cc2)c(C)c(C)c1-c1ccc(O)cc1,1,mmp_aryl_OH_to_OCH3,0.6667,25191039,Cc1c(C)c(-c2ccc(O)cc2)c(O)c(O)c1-c1ccc(O)cc1,336.387,4.762840000000003,69.92,3,4,3,3,0.14285714285714285,0,0.6446213502942243,2.2921261525646024,0,5.0,0.6667,0.5834999999999998,0.8965517241379308,0.6446213502942243,0.7977503293041721,0.10779999999999845,0.7258181818181819,0.5081588235294118,0.6856886007563329
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1ccccc1CNC(=O)Cn1c(CCC(N)=O)nc2c(Cl)cccc2c1=O,1,bioisostere_acid_to_amide,0.8571,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,428.8760000000001,1.7928,116.31,2,5,8,3,0.23809523809523808,0,0.5670112430702754,2.269376230540388,0,5.1,0.8571,0.46450000000000014,0.9655172413793098,0.5670112430702754,0.791250351582968,0.5421818181818183,0.43072727272727274,0.9477882352941172,0.6856289780064883
CHEMBL1410015,Cc1cc(C(=O)CN2CCCC2)c(C)n1-c1ccc(F)cc1,Cc1cc(C(=O)CN2CCCC2)c(C)n1-c1ncc(F)cn1,2,heteroatom_CH_to_N,0.6809,CHEMBL1410015,Cc1cc(C(=O)CN2CCCC2)c(C)n1-c1ccc(F)cc1,302.353,2.3017400000000006,51.02,0,4,4,3,0.4375,0,0.8132774380999608,2.453639238080058,0,4.62,0.6809,0.6544999999999997,0.6344827586206895,0.8132774380999608,0.8438969251657308,0.7735181818181822,0.3821818181818183,0.30795882352941184,0.6846686572264948
CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,CCNC(=O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cn3)CC2)cn1,2,rxn_acid_to_amide_ethylamine,0.6308,CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,465.9630000000002,1.5641999999999998,121.36,2,6,7,3,0.4,0,0.6396401824414059,2.4955196187217616,0,5.15,0.6308,0.40400000000000014,1.0,0.6396401824414059,0.8558627482062175,0.43827272727272726,0.33890909090909094,0.7296294117647047,0.6826480102165401
CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,O=C(NCC(=O)N1CCCC1)c1cnc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,2,rxn_acid_to_amide_pyrrolidine,0.6154,CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,492.00100000000026,2.0505000000000004,112.57,1,6,6,4,0.45454545454545453,0,0.6613686901101985,2.5487621583277438,0,5.15,0.6154,0.32699999999999974,1.0,0.6613686901101985,0.8710749023793554,0.6593181818181821,0.4987272727272728,0.5764647058823514,0.6814104814003333
CHEMBL1410015,Cc1cc(C(=O)CN2CCCC2)c(C)n1-c1ccc(F)cc1,Cc1cc(C(=O)CN2CCCC2)c(C)n1-c1cnc(F)nc1,2,heteroatom_CH_to_N,0.7021,CHEMBL1410015,Cc1cc(C(=O)CN2CCCC2)c(C)n1-c1ccc(F)cc1,302.353,2.3017400000000006,51.02,0,4,4,3,0.4375,0,0.642186077124414,2.5487422157475503,0,4.62,0.7021,0.7604999999999997,0.6344827586206895,0.642186077124414,0.8710692044993,0.7735181818181822,0.3821818181818183,0.30795882352941184,0.6810262269314208
CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,CNC(=O)CNC(=O)c1cnc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,2,rxn_acid_to_amide_methylamine,0.625,CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,451.9360000000002,1.1741,121.35999999999999,2,6,6,3,0.3684210526315789,0,0.6796043845433477,2.524109197573356,0,5.15,0.625,0.375,1.0,0.6796043845433477,0.8640311993066732,0.26095454545454555,0.33890909090909116,0.812141176470587,0.6798757974463817
