parent_id,parent_smiles,product_smiles,generation_depth,transform,max_tanimoto_to_any_original,nearest_original_id,nearest_original_smiles,parent_pIC50,target_origin,has_measured_row,duplicate_conflict,mw,logp,tpsa,hbd,hba,rotb,rings,fsp3,formal_charge,qed,sa_score,alert_count,sim,potency_score,sim_score,qed_score,sa_norm,mw_score,logp_score,tpsa_score,rot_score,conflict_penalty,composite_score
CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,O=C(O)CNC(=O)c1ncc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,1,heteroatom_CH_to_N,0.8,CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,5.15,measured_median,True,True,438.8930000000002,1.5127000000000004,129.56,2,6,6,3,0.3333333333333333,0,0.698629512913458,2.4351845796408824,0,0.8,0.9374999999999991,0.615384615384615,0.698629512913458,0.8234563864272548,0.8425583333333316,0.24276470588235322,0.012571428571428456,1.0,-0.05,0.6656529811951539
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Br)ccnc2c1=O,2,heteroatom_CH_to_N,0.6957,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,5.1,measured_median,True,False,475.2990000000001,1.8961999999999999,123.41,2,6,8,3,0.25,0,0.5102221348676661,2.505224032738189,0,0.6957,1.0,0.5823076923076922,0.5102221348676661,0.8701493551587927,0.5391749999999993,0.46835294117647064,0.1882857142857144,0.5,0.0,0.6607985613878011
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1ccccc1CNC(=O)Cn1c(CCC(N)=O)nc2c(Br)cccc2c1=O,2,bioisostere_acid_to_amide,0.6957,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,5.1,measured_median,True,False,473.3270000000001,1.9019000000000001,116.31,2,5,8,3,0.23809523809523808,0,0.5186657458091294,2.329681175595333,0,0.6957,1.0,0.5823076923076922,0.5186657458091294,0.7531207837302217,0.5556083333333324,0.4717058823529413,0.3911428571428571,0.5,0.0,0.6602623497326148
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,CNC(=O)CCc1nc2c(Cl)cccc2c(=O)n1CC(=O)NCc1cccnc1OC,2,rxn_acid_to_amide_methylamine,0.6761,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,5.1,measured_median,True,False,443.89100000000025,1.4484999999999992,115.21000000000001,2,6,8,3,0.2857142857142857,0,0.5441259383969728,2.476660202276136,0,0.6761,1.0,0.43153846153846187,0.5441259383969728,0.851106801517424,0.8009083333333313,0.20499999999999963,0.4225714285714284,0.5,0.0,0.6535333513939121
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(F)ccnc2c1=O,2,heteroatom_CH_to_N,0.6714,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,5.1,measured_median,True,False,414.3930000000001,1.2728000000000002,123.41,2,6,8,3,0.25,0,0.5689409454504353,2.489795461309619,0,0.6714,1.0,0.39538461538461533,0.5689409454504353,0.8598636408730792,0.9532750000000008,0.10164705882352953,0.1882857142857144,0.5,0.0,0.6484182317141609
CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,CNC(=O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(F)cc3)CC2)cn1,2,rxn_acid_to_amide_methylamine,0.6774,CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,5.15,measured_median,True,True,434.4930000000002,1.2647999999999997,108.47,2,5,6,3,0.35,0,0.7117725748676046,2.284364692078851,0,0.6774,0.9374999999999991,0.44153846153846155,0.7117725748676046,0.722909794719234,0.8792249999999981,0.09694117647058809,0.6151428571428572,1.0,-0.05,0.6427528138263162
CHEMBL5276142,Cc1cc(C(=O)CN2CCC(O)CC2)c(C)n1-c1ccc(C#N)cc1,Cc1cc(C(=O)CN2CCC(O)CC2)c(C)n1-c1cnc(C#N)nc1,2,heteroatom_CH_to_N,0.7091,CHEMBL5276142,Cc1cc(C(=O)CN2CCC(O)CC2)c(C)n1-c1ccc(C#N)cc1,4.67,measured_median,True,False,339.39900000000006,1.3952200000000001,95.04,1,6,4,3,0.4444444444444444,0,0.846077114456643,2.7063879394733465,0,0.7091,0.46250000000000036,0.685384615384615,0.846077114456643,0.9957413736844357,0.32832500000000053,0.17365882352941198,0.9988571428571427,0.5,0.0,0.6425123473835653
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,CNC(=O)CCc1nc2c(Cl)cccc2c(=O)n1CC(=O)NCc1ncccc1OC,2,rxn_acid_to_amide_methylamine,0.6667,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,5.1,measured_median,True,False,443.89100000000025,1.4484999999999992,115.21000000000001,2,6,8,3,0.2857142857142857,0,0.5441259383969728,2.5245678945838286,0,0.6667,1.0,0.3592307692307689,0.5441259383969728,0.8830452630558856,0.8009083333333313,0.20499999999999963,0.4225714285714284,0.5,0.0,0.641458274470835
CHEMBL5276142,Cc1cc(C(=O)CN2CCC(O)CC2)c(C)n1-c1ccc(C#N)cc1,Cc1cc(C(=O)CN2CCC(O)CC2)c(C)n1-c1ncc(C#N)cn1,2,heteroatom_CH_to_N,0.7091,CHEMBL5276142,Cc1cc(C(=O)CN2CCC(O)CC2)c(C)n1-c1ccc(C#N)cc1,4.67,measured_median,True,False,339.39900000000006,1.3952200000000001,95.04,1,6,4,3,0.4444444444444444,0,0.846077114456643,2.666200466945874,0,0.7091,0.46250000000000036,0.685384615384615,0.846077114456643,0.9774669779639158,0.32832500000000053,0.17365882352941198,0.9988571428571427,0.5,0.0,0.640319419897103
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1cnccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(F)cccc2c1=O,2,heteroatom_CH_to_N,0.6667,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,5.1,measured_median,True,False,414.3930000000001,1.272799999999999,123.41,2,6,8,3,0.25,0,0.5689409454504352,2.4714163404304976,0,0.6667,1.0,0.3592307692307689,0.5689409454504352,0.8476108936203316,0.9532750000000008,0.10164705882352898,0.1882857142857144,0.5,0.0,0.6389940558899848
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1ccncc1CNC(=O)Cn1c(CCC(=O)O)nc2c(F)cccc2c1=O,2,heteroatom_CH_to_N,0.6667,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,5.1,measured_median,True,False,414.3930000000001,1.272799999999999,123.41,2,6,8,3,0.25,0,0.5689409454504352,2.4569537030678603,0,0.6667,1.0,0.3592307692307689,0.5689409454504352,0.8379691353785734,0.9532750000000008,0.10164705882352898,0.1882857142857144,0.5,0.0,0.6378370449009738
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1ncccc1CNC(=O)Cn1c(CCC(N)=O)nc2c(Cl)cccc2c1=O,2,bioisostere_acid_to_amide,0.6761,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,5.1,measured_median,True,False,429.86400000000015,1.1877999999999995,129.20000000000002,2,6,8,3,0.25,0,0.5528836206654628,2.452737219551377,0,0.6761,1.0,0.43153846153846187,0.5528836206654628,0.8351581463675846,0.9177999999999988,0.05164705882352916,0.022857142857142354,0.5,0.0,0.6356981714946238
CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,O=C(NCC(=O)N1CCCC1)c1ccc(S(=O)(=O)N2CCC(c3ccc(F)cc3)CC2)cn1,2,rxn_acid_to_amide_pyrrolidine,0.6667,CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,5.15,measured_median,True,True,474.5580000000003,2.1411999999999995,99.68,1,5,6,4,0.43478260869565216,0,0.6916419332712077,2.3345223874603125,0,0.6667,0.9374999999999991,0.3592307692307689,0.6916419332712077,0.7563482583068749,0.5453499999999977,0.6124705882352939,0.8662857142857141,1.0,-0.05,0.6351356292248145
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1cnccc1CNC(=O)Cn1c(CCC(=O)N2CCCC2)nc2c(Cl)cccc2c1=O,2,rxn_acid_to_amide_pyrrolidine,0.6579,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,5.1,measured_median,True,False,483.95600000000024,2.3248999999999995,106.41999999999999,1,6,8,4,0.375,0,0.52671726830042,2.541966342224761,0,0.6579,1.0,0.29153846153846186,0.52671726830042,0.8946442281498405,0.4670333333333313,0.7205294117647056,0.6737142857142862,0.5,0.0,0.6349256895354478
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1ccncc1CNC(=O)Cn1c(CCC(=O)N2CCCC2)nc2c(Cl)cccc2c1=O,2,rxn_acid_to_amide_pyrrolidine,0.6579,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,5.1,measured_median,True,False,483.95600000000024,2.3248999999999995,106.41999999999999,1,6,8,4,0.375,0,0.52671726830042,2.5294419964674244,0,0.6579,1.0,0.29153846153846186,0.52671726830042,0.8862946643116162,0.4670333333333313,0.7205294117647056,0.6737142857142862,0.5,0.0,0.6339237418748609
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,CNC(=O)CCc1nc2c(Cl)ccnc2c(=O)n1CC(=O)NCc1ccccc1OC,2,rxn_acid_to_amide_methylamine,0.662,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,5.1,measured_median,True,False,443.89100000000025,1.4484999999999997,115.21,2,6,8,3,0.2857142857142857,0,0.5441259383969728,2.509956223496296,0,0.662,1.0,0.3230769230769234,0.5441259383969728,0.8733041489975305,0.8009083333333313,0.20499999999999985,0.4225714285714287,0.5,0.0,0.6323354946299864
CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(F)cc3)CC2)cn1,1,mmp_aryl_Cl_to_F,0.8364,CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,5.15,measured_median,True,True,421.45000000000016,1.6034,116.66999999999999,2,5,6,3,0.3157894736842105,0,0.7318922306791386,2.2294444087007133,0,0.8364,0.9374999999999991,0.33538461538461517,0.7318922306791386,0.686296272467142,0.9879166666666653,0.2961176470588236,0.3808571428571432,1.0,-0.05,0.6297323522359701
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,CNC(=O)CCc1nc2c(Cl)cccc2c(=O)n1CC(=O)NCc1ccccc1OC,1,rxn_acid_to_amide_methylamine,0.8571,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,5.1,measured_median,True,False,442.90300000000025,2.0534999999999997,102.32000000000001,2,5,8,3,0.2727272727272727,0,0.5555476976193123,2.299622005989665,0,0.8571,1.0,0.17615384615384644,0.5555476976193123,0.7330813373264433,0.8091416666666646,0.5608823529411764,0.7908571428571427,0.5,0.0,0.6258321571904898
CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,NC(=O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Br)cc3)CC2)cn1,2,bioisostere_acid_to_amide,0.7,CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,5.15,measured_median,True,True,481.3720000000001,1.6275000000000002,122.45999999999998,2,5,6,3,0.3157894736842105,0,0.6496152479009764,2.3074888531451574,0,0.7,0.9374999999999991,0.615384615384615,0.6496152479009764,0.7383259020967714,0.4885666666666656,0.31029411764705905,0.21542857142857197,1.0,-0.05,0.6254102105553221
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1ccccc1CNC(=O)Cn1c(CCC(=O)N2CCCC2)nc2c(Cl)cncc2c1=O,2,rxn_acid_to_amide_pyrrolidine,0.6533,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,5.1,measured_median,True,False,483.9560000000003,2.3249000000000004,106.42000000000002,1,6,8,4,0.375,0,0.52671726830042,2.5152703866339614,0,0.6533,1.0,0.25615384615384607,0.52671726830042,0.8768469244226408,0.46703333333333086,0.7205294117647062,0.6737142857142853,0.5,0.0,0.6250053977035684
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1cccnc1CNC(=O)Cn1c(CCC(N)=O)nc2c(Cl)cccc2c1=O,2,bioisostere_acid_to_amide,0.6667,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,5.1,measured_median,True,False,429.86400000000015,1.1877999999999995,129.20000000000002,2,6,8,3,0.25,0,0.5528836206654628,2.502355900870059,0,0.6667,1.0,0.3592307692307689,0.5528836206654628,0.8682372672467059,0.9177999999999988,0.05164705882352916,0.022857142857142354,0.5,0.0,0.6237599736924259
CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,O=C(NCC(=O)N1CCCCC1)c1ccc(S(=O)(=O)N2CCC(c3ccc(F)cc3)CC2)cn1,2,rxn_acid_to_amide_piperidine,0.6562,CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,5.15,measured_median,True,True,488.58500000000026,2.5313000000000008,99.68,1,5,6,4,0.4583333333333333,0,0.6737348761501305,2.356061028981303,0,0.6562,0.9374999999999991,0.27846153846153854,0.6737348761501305,0.770707352654202,0.42845833333333116,0.8419411764705887,0.8662857142857141,1.0,-0.05,0.6179452881229202
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1ccccc1CNC(=O)Cn1c(CCC(N)=O)nc2c(Cl)ccnc2c1=O,2,bioisostere_acid_to_amide,0.662,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,5.1,measured_median,True,False,429.8640000000001,1.1878000000000002,129.2,2,6,8,3,0.25,0,0.5528836206654628,2.4872223843865413,0,0.662,1.0,0.3230769230769234,0.5528836206654628,0.8581482562576941,0.9177999999999993,0.0516470588235296,0.02285714285714313,0.5,0.0,0.6145954462198986
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1cnccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Br)cccc2c1=O,2,heteroatom_CH_to_N,0.6667,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,5.1,measured_median,True,False,475.2990000000001,1.8961999999999992,123.41,2,6,8,3,0.25,0,0.5102221348676661,2.521110845925003,0,0.6667,1.0,0.3592307692307689,0.5102221348676661,0.880740563950002,0.5391749999999993,0.4683529411764702,0.1882857142857144,0.5,0.0,0.6129925833658232
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1ccncc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Br)cccc2c1=O,2,heteroatom_CH_to_N,0.6667,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,5.1,measured_median,True,False,475.2990000000001,1.8961999999999992,123.41,2,6,8,3,0.25,0,0.5102221348676661,2.506648208562366,0,0.6667,1.0,0.3592307692307689,0.5102221348676661,0.8710988057082437,0.5391749999999993,0.4683529411764702,0.1882857142857144,0.5,0.0,0.6118355723768122
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1ccccc1CNC(=O)Cn1c(CCC(N)=O)nc2c(Cl)cccc2c1=O,1,bioisostere_acid_to_amide,0.8571,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,5.1,measured_median,True,False,428.8760000000001,1.7928,116.31,2,5,8,3,0.23809523809523808,0,0.5670112430702754,2.269376230540388,0,0.8571,1.0,0.17615384615384644,0.5670112430702754,0.7129174870269253,0.9260333333333326,0.4075294117647059,0.3911428571428571,0.5,0.0,0.6079782092460854
CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,CCNC(=O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(F)cc3)CC2)cn1,2,rxn_acid_to_amide_ethylamine,0.6667,CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,5.15,measured_median,True,True,448.5200000000002,1.6548999999999996,108.47,2,5,7,3,0.38095238095238093,0,0.6697148261830153,2.2876824834432465,0,0.6667,0.9374999999999991,0.3592307692307689,0.6697148261830153,0.7251216556288309,0.7623333333333315,0.3264117647058822,0.6151428571428572,0.75,-0.05,0.6069192186920002
CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Br)cn3)CC2)cn1,2,heteroatom_CH_to_N,0.6885,CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,5.15,measured_median,True,True,483.34400000000016,1.6218,129.56,2,6,6,3,0.3333333333333333,0,0.6389136664509456,2.4879008189571223,0,0.6885,0.9374999999999991,0.5269230769230769,0.6389136664509456,0.8586005459714148,0.47213333333333196,0.3069411764705883,0.012571428571428456,1.0,-0.05,0.6064679777509566
CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,NC(=O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,1,bioisostere_acid_to_amide,0.8364,CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,5.15,measured_median,True,True,436.9210000000001,1.5184,122.45999999999998,2,5,6,3,0.3157894736842105,0,0.7102429827108794,2.2616375710938748,0,0.8364,0.9374999999999991,0.33538461538461517,0.7102429827108794,0.7077583807292498,0.8589916666666658,0.24611764705882355,0.21542857142857197,1.0,-0.05,0.604247012021708
CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,CNC(=O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Br)cc3)CC2)cn1,2,rxn_acid_to_amide_methylamine,0.6774,CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,5.15,measured_median,True,True,495.3990000000002,1.8882000000000003,108.47,2,5,6,3,0.35,0,0.636627800472428,2.3243223843865426,0,0.6774,0.9374999999999991,0.44153846153846155,0.636627800472428,0.749548256257695,0.3716749999999981,0.46364705882352975,0.6151428571428572,1.0,-0.05,0.6036707227609761
CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Br)cc3)CC2)cn1,1,mmp_aryl_Cl_to_Br,0.8364,CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,5.15,measured_median,True,True,482.35600000000017,2.2268,116.66999999999999,2,5,6,3,0.3157894736842105,0,0.652545397242195,2.2708820155383194,0,0.8364,0.9374999999999991,0.33538461538461517,0.652545397242195,0.7139213436922127,0.4803666666666653,0.6628235294117648,0.3808571428571432,1.0,-0.05,0.5900122837055053
CHEMBL5276142,Cc1cc(C(=O)CN2CCC(O)CC2)c(C)n1-c1ccc(C#N)cc1,Cc1cc(C(=O)CN2CCC(O)CC2)c(C)n1-c1ccc(C#N)nn1,2,heteroatom_CH_to_N,0.6667,CHEMBL5276142,Cc1cc(C(=O)CN2CCC(O)CC2)c(C)n1-c1ccc(C#N)cc1,4.67,measured_median,True,False,339.39900000000006,1.3952200000000001,95.04,1,6,4,3,0.4444444444444444,0,0.846077114456643,2.662244422989829,0,0.6667,0.46250000000000036,0.3592307692307689,0.846077114456643,0.9748296153265527,0.32832500000000053,0.17365882352941198,0.9988571428571427,0.5,0.0,0.5682490902267733
CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,O=C(CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1)NCCO,1,rxn_acid_to_amide_ethanolamine,0.7931,CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,5.15,measured_median,True,True,480.97400000000016,1.1416000000000004,128.7,3,6,8,3,0.38095238095238093,0,0.5193866498242914,2.3399294347036292,0,0.7931,0.9374999999999991,0.6684615384615382,0.5193866498242914,0.759952956469086,0.491883333333332,0.024470588235294466,0.03714285714285748,0.5,-0.05,0.5655092016907947
CHEMBL5276142,Cc1cc(C(=O)CN2CCC(O)CC2)c(C)n1-c1ccc(C#N)cc1,Cc1nc(C(=O)CN2CCC(O)CC2)c(C)n1-c1ccc(C#N)cc1,1,heteroatom_CH_to_N,0.6607,CHEMBL5276142,Cc1cc(C(=O)CN2CCC(O)CC2)c(C)n1-c1ccc(C#N)cc1,4.67,measured_median,True,False,338.411,2.00022,82.15,1,5,4,3,0.42105263157894735,0,0.8623872739278418,2.5664962911216964,0,0.6607,0.46250000000000036,0.3130769230769227,0.8623872739278418,0.9109975274144642,0.32009166666666666,0.5295411764705884,0.632857142857143,0.5,0.0,0.5556008300714295
CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,O=C(O)CNC(=O)c1ncc(S(=O)(=O)N2CCC(c3ccc(Br)cc3)CC2)cn1,2,heteroatom_CH_to_N,0.65,CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,5.15,measured_median,True,True,483.34400000000016,1.6218000000000004,129.56,2,6,6,3,0.3333333333333333,0,0.6389136664509456,2.481035861692165,0,0.65,0.9374999999999991,0.23076923076923095,0.6389136664509456,0.8540239077947765,0.47213333333333196,0.3069411764705885,0.012571428571428456,1.0,-0.05,0.5407649350159138
CHEMBL1410015,Cc1cc(C(=O)CN2CCCC2)c(C)n1-c1ccc(F)cc1,Cc1cc(C(=O)CN2CCCCC2)c(C)n1-c1cnc(F)nc1,3,ring_pyrrolidine_to_piperidine,0.7083,CHEMBL1493046,Cc1cc(C(=O)CN2CCCCC2)c(C)n1-c1ccc(F)cc1,4.54,measured_median,True,False,316.38,2.691840000000001,51.02,0,4,4,3,0.47058823529411764,0,0.6426818655659535,2.537343796642473,0,0.7083,0.3000000000000005,0.6792307692307695,0.6426818655659535,0.8915625310949817,0.13649999999999995,0.9363764705882359,0.0,0.5,0.0,0.5329335969993331
CHEMBL1410015,Cc1cc(C(=O)CN2CCCC2)c(C)n1-c1ccc(F)cc1,Cc1cc(C(=O)CN2CCCCC2)c(C)n1-c1ncc(F)cn1,3,ring_pyrrolidine_to_piperidine,0.6875,CHEMBL1493046,Cc1cc(C(=O)CN2CCCCC2)c(C)n1-c1ccc(F)cc1,4.54,measured_median,True,False,316.38,2.691840000000001,51.02,0,4,4,3,0.47058823529411764,0,0.8139053146110499,2.4466301871750176,0,0.6875,0.3000000000000005,0.5192307692307693,0.8139053146110499,0.8310867914500116,0.13649999999999995,0.9363764705882359,0.0,0.5,0.0,0.5212967290700539
CHEMBL1410015,Cc1cc(C(=O)CN2CCCC2)c(C)n1-c1ccc(F)cc1,Cc1cc(C(=O)CN2CCCC2)c(C)n1-c1cnc(F)nc1,2,heteroatom_CH_to_N,0.7021,CHEMBL1410015,Cc1cc(C(=O)CN2CCCC2)c(C)n1-c1ccc(F)cc1,4.62,measured_median,True,True,302.353,2.3017400000000006,51.02,0,4,4,3,0.4375,0,0.642186077124414,2.5487422157475503,0,0.7021,0.4000000000000006,0.6315384615384612,0.642186077124414,0.8991614771650335,0.01960833333333345,0.7069058823529416,0.0,0.5,-0.05,0.46980651895517006
CHEMBL1410015,Cc1cc(C(=O)CN2CCCC2)c(C)n1-c1ccc(F)cc1,Cc1cc(C(=O)CN2CCCC2)c(C)n1-c1ncc(F)cn1,2,heteroatom_CH_to_N,0.6809,CHEMBL1410015,Cc1cc(C(=O)CN2CCCC2)c(C)n1-c1ccc(F)cc1,4.62,measured_median,True,True,302.353,2.3017400000000006,51.02,0,4,4,3,0.4375,0,0.8132774380999608,2.453639238080058,0,0.6809,0.4000000000000006,0.46846153846153804,0.8132774380999608,0.8357594920533717,0.01960833333333345,0.7069058823529416,0.0,0.5,-0.05,0.45711780264044594
