variant,feature_set,model,evaluation,mae,rmse,r2
dedup_rows,graph_morgan2_512,rf_trainfit,train_fit,0.3493228070175446,0.4006475035190208,0.8784003405179401
raw_rows,morgan3_512,tanimoto_krr_a0.1_trainfit,train_fit,0.26926129921511077,0.39380627375421384,0.8780270863672756
raw_rows,morgan2_512,tanimoto_krr_a0.1_trainfit,train_fit,0.2679686283532146,0.3945586872039573,0.8775605537625858
dedup_rows,morgan2_512,rf_trainfit,train_fit,0.34981315789473777,0.40326153389856445,0.8768084066645293
dedup_rows,base_graph_morgan2_512_sim,rf_trainfit,train_fit,0.35420350877193085,0.40403883415202174,0.8763330370299015
dedup_rows,base_graph_spectral,rf_trainfit,train_fit,0.35182105263158203,0.404419496575681,0.8760999032925638
dedup_rows,base_graph,rf_trainfit,train_fit,0.34613245614035365,0.4046639367917114,0.8759500820328022
dedup_rows,atom_pair512,rf_trainfit,train_fit,0.37388684210526724,0.41451709473492976,0.8698355558527194
dedup_rows,base_graph_morgan3_512,rf_trainfit,train_fit,0.36475701754386103,0.4145768389511622,0.8697980320293928
dedup_rows,graph_morgan2_256,rf_trainfit,train_fit,0.36408245614035223,0.4150953072058611,0.8694721681997528
dedup_rows,base_graph_morgan2_512,rf_trainfit,train_fit,0.3675868421052644,0.4162166589741493,0.8687659915047186
dedup_rows,base,rf_trainfit,train_fit,0.36368421052631644,0.41768224446244073,0.8678401598281179
dedup_rows,base_morgan2_512,rf_trainfit,train_fit,0.371386842105264,0.4192106070408483,0.8668712045546276
dedup_rows,base_graph_morgan2_256,rf_trainfit,train_fit,0.37047631578947476,0.4193136875679976,0.8668057258984634
dedup_rows,morgan2_256,rf_trainfit,train_fit,0.3636675438596541,0.42005765941932743,0.8663326638360556
dedup_rows,base_graph_morgan3_512_sim,rf_trainfit,train_fit,0.3701754385964918,0.4205776292112826,0.8660015378933938
dedup_rows,spectral,rf_trainfit,train_fit,0.36577719298245226,0.4278217869668502,0.8613457226571625
dedup_rows,maccs,rf_trainfit,train_fit,0.3728175438596498,0.42872889595649033,0.8607571229882426
dedup_rows,base_graph_morgan2_256_sim,rf_trainfit,train_fit,0.38102719298246035,0.4287455059181729,0.8607463335888084
dedup_rows,graph_morgan3_512,rf_trainfit,train_fit,0.3770377192982496,0.43012821808296725,0.8598466939616587
dedup_rows,morgan3_512,rf_trainfit,train_fit,0.3752649122807025,0.43229752590829584,0.8584294312145988
dedup_rows,base_morgan3_512,rf_trainfit,train_fit,0.38209298245614104,0.43373252129537215,0.8574879949096533
dedup_rows,base_morgan2_256,rf_trainfit,train_fit,0.3833771929824601,0.4344403837323886,0.8570224489396203
raw_rows,graph,rf_trainfit,train_fit,0.349288487484741,0.44822831485346215,0.8419855832979865
raw_rows,base_graph_spectral,knn1_trainfit,train_fit,0.1515384615384615,0.4604763419964825,0.8332319765800165
raw_rows,base_graph,rf_trainfit,train_fit,0.37670724358974716,0.4634144736508826,0.8310970151236434
raw_rows,base_graph_spectral,rf_trainfit,train_fit,0.3831433180708217,0.46722626093587266,0.8283069852601415
raw_rows,rdk512,rf_trainfit,train_fit,0.3600653311965838,0.468472777675236,0.8273896408157346
raw_rows,base_graph_morgan2_512_sim,rf_trainfit,train_fit,0.3864054487179509,0.47388577627326967,0.8233777211461235
raw_rows,base_graph_morgan2_256,rf_trainfit,train_fit,0.3895636355311378,0.47635426415172766,0.8215328651918016
raw_rows,base_graph_morgan2_256_sim,rf_trainfit,train_fit,0.39146773962149184,0.4771720678863474,0.820919555373596
raw_rows,base_morgan2_512,rf_trainfit,train_fit,0.3878405860805882,0.47839728322294683,0.8199987395513615
raw_rows,base,rf_trainfit,train_fit,0.39328044719170074,0.4799833755885412,0.8188031980619939
raw_rows,base_graph_morgan2_512,rf_trainfit,train_fit,0.3938900503663026,0.4814147585241867,0.8177208741656007
raw_rows,graph_morgan2_512,rf_trainfit,train_fit,0.3875322664835188,0.48149769579833496,0.8176580633115867
raw_rows,base_morgan2_256,rf_trainfit,train_fit,0.394936724664227,0.48175587940809766,0.8174624639490574
raw_rows,spectral,rf_trainfit,train_fit,0.40210315628815824,0.4820888072777889,0.8172100837105899
raw_rows,base_morgan3_512,rf_trainfit,train_fit,0.39021100885226256,0.4831190683462124,0.816427976512762
raw_rows,graph_morgan2_256,rf_trainfit,train_fit,0.394817649572652,0.4834279198853301,0.8161931912253848
raw_rows,morgan2_512,rf_trainfit,train_fit,0.3925938125763148,0.483628808544536,0.8160403975041872
raw_rows,base_graph_morgan3_512,rf_trainfit,train_fit,0.39627558608058805,0.48489978880525564,0.8150722324760931
raw_rows,base_graph_morgan3_512_sim,rf_trainfit,train_fit,0.3997109310134332,0.4851880965827932,0.8148522614015661
raw_rows,atom_pair512,rf_trainfit,train_fit,0.407486781135534,0.4853571956860328,0.8147231825036495
raw_rows,graph_morgan3_512,rf_trainfit,train_fit,0.39455898656898863,0.4863673096231731,0.8139511925381071
raw_rows,morgan2_256,rf_trainfit,train_fit,0.39766536630036864,0.4864303478605511,0.8139029617104838
raw_rows,maccs,rf_trainfit,train_fit,0.40939329822955006,0.4922897714040907,0.8093925982030987
raw_rows,morgan3_512,rf_trainfit,train_fit,0.4074414224664245,0.49330895782357104,0.8086025530739263
raw_rows,base_graph,knn1_trainfit,train_fit,0.19884615384615384,0.5198335532426924,0.7874668137590308
raw_rows,maccs,knn1_trainfit,train_fit,0.21153846153846154,0.5528457845895739,0.7596156765990855
raw_rows,rdk512,knn1_trainfit,train_fit,0.21153846153846154,0.5528457845895739,0.7596156765990855
raw_rows,atom_pair512,knn1_trainfit,train_fit,0.21153846153846154,0.5528457845895739,0.7596156765990855
raw_rows,morgan2_256,knn1_trainfit,train_fit,0.21153846153846154,0.5528457845895739,0.7596156765990855
raw_rows,base_morgan2_256,knn1_trainfit,train_fit,0.21153846153846154,0.5528457845895739,0.7596156765990855
raw_rows,graph_morgan2_256,knn1_trainfit,train_fit,0.21153846153846154,0.5528457845895739,0.7596156765990855
raw_rows,base_graph_morgan2_256,knn1_trainfit,train_fit,0.21153846153846154,0.5528457845895739,0.7596156765990855
raw_rows,base_graph_morgan2_256_sim,knn1_trainfit,train_fit,0.21153846153846154,0.5528457845895739,0.7596156765990855
raw_rows,morgan2_512,knn1_trainfit,train_fit,0.21153846153846154,0.5528457845895739,0.7596156765990855
raw_rows,base_morgan2_512,knn1_trainfit,train_fit,0.21153846153846154,0.5528457845895739,0.7596156765990855
raw_rows,graph_morgan2_512,knn1_trainfit,train_fit,0.21153846153846154,0.5528457845895739,0.7596156765990855
raw_rows,base_graph_morgan2_512,knn1_trainfit,train_fit,0.21153846153846154,0.5528457845895739,0.7596156765990855
raw_rows,base_graph_morgan2_512_sim,knn1_trainfit,train_fit,0.21153846153846154,0.5528457845895739,0.7596156765990855
raw_rows,morgan3_512,knn1_trainfit,train_fit,0.21153846153846154,0.5528457845895739,0.7596156765990855
raw_rows,base_morgan3_512,knn1_trainfit,train_fit,0.21153846153846154,0.5528457845895739,0.7596156765990855
raw_rows,graph_morgan3_512,knn1_trainfit,train_fit,0.21153846153846154,0.5528457845895739,0.7596156765990855
raw_rows,base_graph_morgan3_512,knn1_trainfit,train_fit,0.21153846153846154,0.5528457845895739,0.7596156765990855
raw_rows,base_graph_morgan3_512_sim,knn1_trainfit,train_fit,0.21153846153846154,0.5528457845895739,0.7596156765990855
raw_rows,morgan2_256,tanimoto_krr_a1_trainfit,train_fit,0.6793994139000861,0.8104173440986767,0.48344616419190856
raw_rows,morgan2_512,tanimoto_krr_a1_trainfit,train_fit,0.7261493592681167,0.8738532120587701,0.3994141293970024
raw_rows,morgan3_512,tanimoto_krr_a1_trainfit,train_fit,0.7458514583727859,0.9031530630170933,0.3584642610809745
dedup_rows,morgan2_256,tanimoto_krr_a1_trainfit,train_fit,0.7938567912587963,0.9384323956525237,0.33286540785029206
dedup_rows,morgan2_512,tanimoto_krr_a1_trainfit,train_fit,0.8693236480773602,1.0276799585274774,0.19993872277269098
dedup_rows,morgan3_512,tanimoto_krr_a1_trainfit,train_fit,0.9020816735000816,1.0698444224667933,0.13294084012546736
